year,quarter,period_label,agriculture__level_nbn,agriculture__yoy_pct,agriculture__qoq_pct,agriculture__share_of_gdp_pct,cropProduction__level_nbn,cropProduction__yoy_pct,cropProduction__qoq_pct,cropProduction__share_of_gdp_pct,livestock__level_nbn,livestock__yoy_pct,livestock__qoq_pct,livestock__share_of_gdp_pct,forestry__level_nbn,forestry__yoy_pct,forestry__qoq_pct,forestry__share_of_gdp_pct,fishing__level_nbn,fishing__yoy_pct,fishing__qoq_pct,fishing__share_of_gdp_pct,industry__level_nbn,industry__yoy_pct,industry__qoq_pct,industry__share_of_gdp_pct,miningAndQuarrying__level_nbn,miningAndQuarrying__yoy_pct,miningAndQuarrying__qoq_pct,miningAndQuarrying__share_of_gdp_pct,crudePetroleumAndNaturalGas__level_nbn,crudePetroleumAndNaturalGas__yoy_pct,crudePetroleumAndNaturalGas__qoq_pct,crudePetroleumAndNaturalGas__share_of_gdp_pct,coalMining__level_nbn,coalMining__yoy_pct,coalMining__qoq_pct,coalMining__share_of_gdp_pct,metalOres__level_nbn,metalOres__yoy_pct,metalOres__qoq_pct,metalOres__share_of_gdp_pct,quarryingAndOtherMinerals__level_nbn,quarryingAndOtherMinerals__yoy_pct,quarryingAndOtherMinerals__qoq_pct,quarryingAndOtherMinerals__share_of_gdp_pct,manufacturing__level_nbn,manufacturing__yoy_pct,manufacturing__qoq_pct,manufacturing__share_of_gdp_pct,oilRefining__level_nbn,oilRefining__yoy_pct,oilRefining__qoq_pct,oilRefining__share_of_gdp_pct,cement__level_nbn,cement__yoy_pct,cement__qoq_pct,cement__share_of_gdp_pct,foodBeverageAndTobacco__level_nbn,foodBeverageAndTobacco__yoy_pct,foodBeverageAndTobacco__qoq_pct,foodBeverageAndTobacco__share_of_gdp_pct,textileApparelAndFootwear__level_nbn,textileApparelAndFootwear__yoy_pct,textileApparelAndFootwear__qoq_pct,textileApparelAndFootwear__share_of_gdp_pct,woodAndWoodProducts__level_nbn,woodAndWoodProducts__yoy_pct,woodAndWoodProducts__qoq_pct,woodAndWoodProducts__share_of_gdp_pct,pulpPaperAndPaperProducts__level_nbn,pulpPaperAndPaperProducts__yoy_pct,pulpPaperAndPaperProducts__qoq_pct,pulpPaperAndPaperProducts__share_of_gdp_pct,chemicalAndPharmaceuticalProducts__level_nbn,chemicalAndPharmaceuticalProducts__yoy_pct,chemicalAndPharmaceuticalProducts__qoq_pct,chemicalAndPharmaceuticalProducts__share_of_gdp_pct,nonMetallicProducts__level_nbn,nonMetallicProducts__yoy_pct,nonMetallicProducts__qoq_pct,nonMetallicProducts__share_of_gdp_pct,plasticAndRubberProducts__level_nbn,plasticAndRubberProducts__yoy_pct,plasticAndRubberProducts__qoq_pct,plasticAndRubberProducts__share_of_gdp_pct,electricalAndElectronics__level_nbn,electricalAndElectronics__yoy_pct,electricalAndElectronics__qoq_pct,electricalAndElectronics__share_of_gdp_pct,basicMetalIronAndSteel__level_nbn,basicMetalIronAndSteel__yoy_pct,basicMetalIronAndSteel__qoq_pct,basicMetalIronAndSteel__share_of_gdp_pct,motorVehiclesAndAssembly__level_nbn,motorVehiclesAndAssembly__yoy_pct,motorVehiclesAndAssembly__qoq_pct,motorVehiclesAndAssembly__share_of_gdp_pct,otherManufacturing__level_nbn,otherManufacturing__yoy_pct,otherManufacturing__qoq_pct,otherManufacturing__share_of_gdp_pct,electricityGasSteamAndAirCon__level_nbn,electricityGasSteamAndAirCon__yoy_pct,electricityGasSteamAndAirCon__qoq_pct,electricityGasSteamAndAirCon__share_of_gdp_pct,waterSupplySewageWaste__level_nbn,waterSupplySewageWaste__yoy_pct,waterSupplySewageWaste__qoq_pct,waterSupplySewageWaste__share_of_gdp_pct,construction__level_nbn,construction__yoy_pct,construction__qoq_pct,construction__share_of_gdp_pct,services__level_nbn,services__yoy_pct,services__qoq_pct,services__share_of_gdp_pct,trade__level_nbn,trade__yoy_pct,trade__qoq_pct,trade__share_of_gdp_pct,accommodationAndFoodServices__level_nbn,accommodationAndFoodServices__yoy_pct,accommodationAndFoodServices__qoq_pct,accommodationAndFoodServices__share_of_gdp_pct,transportationAndStorage__level_nbn,transportationAndStorage__yoy_pct,transportationAndStorage__qoq_pct,transportationAndStorage__share_of_gdp_pct,roadTransport__level_nbn,roadTransport__yoy_pct,roadTransport__qoq_pct,roadTransport__share_of_gdp_pct,railTransportAndPipelines__level_nbn,railTransportAndPipelines__yoy_pct,railTransportAndPipelines__qoq_pct,railTransportAndPipelines__share_of_gdp_pct,waterTransport__level_nbn,waterTransport__yoy_pct,waterTransport__qoq_pct,waterTransport__share_of_gdp_pct,airTransport__level_nbn,airTransport__yoy_pct,airTransport__qoq_pct,airTransport__share_of_gdp_pct,transportServices__level_nbn,transportServices__yoy_pct,transportServices__qoq_pct,transportServices__share_of_gdp_pct,postAndCourierServices__level_nbn,postAndCourierServices__yoy_pct,postAndCourierServices__qoq_pct,postAndCourierServices__share_of_gdp_pct,informationAndCommunication__level_nbn,informationAndCommunication__yoy_pct,informationAndCommunication__qoq_pct,informationAndCommunication__share_of_gdp_pct,telecommunicationsAndInformationServices__level_nbn,telecommunicationsAndInformationServices__yoy_pct,telecommunicationsAndInformationServices__qoq_pct,telecommunicationsAndInformationServices__share_of_gdp_pct,publishing__level_nbn,publishing__yoy_pct,publishing__qoq_pct,publishing__share_of_gdp_pct,motionPicturesSoundRecordingAndMusicProduction__level_nbn,motionPicturesSoundRecordingAndMusicProduction__yoy_pct,motionPicturesSoundRecordingAndMusicProduction__qoq_pct,motionPicturesSoundRecordingAndMusicProduction__share_of_gdp_pct,broadcasting__level_nbn,broadcasting__yoy_pct,broadcasting__qoq_pct,broadcasting__share_of_gdp_pct,artsEntertainmentAndRecreation__level_nbn,artsEntertainmentAndRecreation__yoy_pct,artsEntertainmentAndRecreation__qoq_pct,artsEntertainmentAndRecreation__share_of_gdp_pct,financeAndInsurance__level_nbn,financeAndInsurance__yoy_pct,financeAndInsurance__qoq_pct,financeAndInsurance__share_of_gdp_pct,financialInstitutions__level_nbn,financialInstitutions__yoy_pct,financialInstitutions__qoq_pct,financialInstitutions__share_of_gdp_pct,insurance__level_nbn,insurance__yoy_pct,insurance__qoq_pct,insurance__share_of_gdp_pct,realEstate__level_nbn,realEstate__yoy_pct,realEstate__qoq_pct,realEstate__share_of_gdp_pct,professionalScientificAndTechnicalServices__level_nbn,professionalScientificAndTechnicalServices__yoy_pct,professionalScientificAndTechnicalServices__qoq_pct,professionalScientificAndTechnicalServices__share_of_gdp_pct,administrativeAndSupportServicesBusinessServices__level_nbn,administrativeAndSupportServicesBusinessServices__yoy_pct,administrativeAndSupportServicesBusinessServices__qoq_pct,administrativeAndSupportServicesBusinessServices__share_of_gdp_pct,publicAdministration__level_nbn,publicAdministration__yoy_pct,publicAdministration__qoq_pct,publicAdministration__share_of_gdp_pct,education__level_nbn,education__yoy_pct,education__qoq_pct,education__share_of_gdp_pct,humanHealthAndSocialServices__level_nbn,humanHealthAndSocialServices__yoy_pct,humanHealthAndSocialServices__qoq_pct,humanHealthAndSocialServices__share_of_gdp_pct,otherServices__level_nbn,otherServices__yoy_pct,otherServices__qoq_pct,otherServices__share_of_gdp_pct,gdPatCurrentBasicPrices__level_nbn,gdPatCurrentBasicPrices__yoy_pct,gdPatCurrentBasicPrices__qoq_pct,netTaxesOnProducts__level_nbn,netTaxesOnProducts__yoy_pct,netTaxesOnProducts__qoq_pct,gdPatCurrentMarketPrices__level_nbn,gdPatCurrentMarketPrices__yoy_pct,gdPatCurrentMarketPrices__qoq_pct,oilGDP__level_nbn,oilGDP__yoy_pct,oilGDP__qoq_pct,oilGDP__share_of_gdp_pct,nonOilGDP__level_nbn,nonOilGDP__yoy_pct,nonOilGDP__qoq_pct,nonOilGDP__share_of_gdp_pct
2012,Q3,2012Q3,4307.97,4.29,36.32,27.54,3972.24,4.99,40.65,25.39,234.4,-6.19,4.61,1.5,36.46,1.93,-4.3,0.23,64.87,5.19,-12.06,0.41,4016.87,11.25,5.77,25.67,2238.67,9.92,12.76,14.31,2221.02,9.83,12.73,14.2,0.57,16.33,-57.14,0.0,0.65,4.84,-29.35,0.0,16.42,23.09,26.89,0.1,1245.86,14.06,6.57,7.96,55.64,-17.75,-1.15,0.36,68.38,9.94,0.72,0.44,713.26,14.17,11.57,4.56,201.73,25.34,0.95,1.29,39.82,16.88,2.81,0.25,7.42,-0.54,-0.4,0.05,15.08,45.14,-4.31,0.1,28.78,7.75,6.12,0.18,26.87,37.51,0.6,0.17,1.14,-5.0,0.0,0.01,31.11,19.42,0.58,0.2,8.61,27.93,-2.49,0.06,48.03,7.74,-2.06,0.31,62.09,3.07,-17.82,0.4,12.4,4.55,-7.26,0.08,457.86,11.73,-17.4,2.93,7320.59,3.42,-0.61,46.79,2453.21,2.46,0.97,15.68,82.63,17.04,41.01,0.53,185.06,-3.9,4.41,1.18,155.17,-6.21,1.9,0.99,0.03,0.0,-40.0,0.0,1.18,-4.07,4.42,0.01,14.65,3.31,31.63,0.09,9.86,25.93,19.23,0.06,4.17,7.75,-5.01,0.03,1442.73,1.8,-10.38,9.22,1201.54,3.29,-9.71,7.68,2.9,-17.85,-13.43,0.02,113.92,-6.54,-13.87,0.73,124.38,-3.28,-13.29,0.79,22.66,20.28,-13.87,0.14,392.16,18.8,-11.78,2.51,339.99,27.28,-10.68,2.17,52.17,-17.16,-18.37,0.33,1109.84,6.41,7.85,7.09,569.87,10.16,13.14,3.64,3.48,-1.14,1.16,0.02,436.98,-18.66,-5.67,2.79,274.6,1.8,18.83,1.76,90.3,4.13,-11.51,0.58,257.07,30.54,-10.22,1.64,15645.43,5.57,9.23,180.56,-3.94,-0.46,15826.0,5.45,9.11,2221.02,9.83,12.73,14.2,13424.41,4.9,8.67,85.8
2012,Q4,2012Q4,4055.84,9.92,-5.85,25.28,3659.77,11.0,-7.87,22.81,278.53,-1.94,18.83,1.74,40.1,3.19,9.98,0.25,77.44,11.23,19.38,0.48,3579.29,-5.53,-10.89,22.31,1795.18,-9.91,-19.81,11.19,1774.72,-10.19,-20.09,11.06,1.23,19.42,115.79,0.01,0.4,8.11,-38.46,0.0,18.84,25.35,14.74,0.12,1189.65,5.24,-4.51,7.41,55.94,-17.24,0.54,0.35,68.59,6.84,0.31,0.43,645.45,-0.42,-9.51,4.02,206.44,18.69,2.33,1.29,38.93,15.11,-2.24,0.24,7.45,-2.23,0.4,0.05,21.04,84.56,39.52,0.13,26.69,4.63,-7.26,0.17,26.83,34.02,-0.15,0.17,1.14,-11.63,0.0,0.01,31.36,7.51,0.8,0.2,8.41,24.96,-2.32,0.05,51.39,25.31,7.0,0.32,71.6,4.02,15.32,0.45,9.61,5.84,-22.5,0.06,513.26,-12.7,12.1,3.2,8410.77,5.08,14.89,52.42,2598.65,3.09,5.93,16.2,92.92,15.89,12.45,0.58,199.74,-3.94,7.93,1.24,167.95,-5.77,8.24,1.05,0.05,0.0,66.67,0.0,0.83,-15.31,-29.66,0.01,15.75,5.07,7.51,0.1,10.05,12.29,1.93,0.06,5.12,8.02,22.78,0.03,1732.26,0.52,20.07,10.8,1449.17,1.65,20.61,9.03,3.05,-22.39,5.17,0.02,120.4,0.46,5.69,0.75,159.65,-8.19,28.36,0.99,23.95,24.87,5.69,0.15,412.91,16.79,5.29,2.57,356.76,25.97,4.93,2.22,56.15,-20.18,7.63,0.35,1301.91,7.07,17.31,8.11,615.04,8.2,7.93,3.83,3.39,-2.02,-2.59,0.02,506.6,-17.54,15.93,3.16,357.52,1.04,30.2,2.23,95.44,6.55,5.69,0.59,470.46,85.32,83.01,2.93,16045.9,3.64,2.56,188.04,24.79,4.14,16233.94,3.84,2.58,1774.72,-10.19,-20.09,11.06,14271.18,5.66,6.31,88.94
2013,Q1,2013Q1,2874.85,2.46,-29.12,19.78,2507.23,1.78,-31.49,17.25,250.84,6.4,-9.94,1.73,34.44,9.58,-14.11,0.24,82.34,9.45,6.33,0.57,4028.51,1.82,12.55,27.72,1975.89,-11.2,10.07,13.59,1955.77,-11.4,10.2,13.46,1.72,19.44,39.84,0.01,1.02,10.87,155.0,0.01,17.38,12.35,-7.75,0.12,1428.43,21.15,20.07,9.83,87.22,56.76,55.92,0.6,89.83,37.17,30.97,0.62,708.14,12.35,9.71,4.87,279.29,34.75,35.29,1.92,42.1,5.62,8.14,0.29,10.99,36.86,47.52,0.08,19.28,92.22,-8.37,0.13,36.61,24.19,37.17,0.25,33.7,29.52,25.61,0.23,1.13,1.8,-0.88,0.01,34.36,10.52,9.57,0.24,11.04,16.58,31.27,0.08,74.73,14.41,45.42,0.51,77.33,-0.53,8.0,0.53,14.72,38.87,53.17,0.1,532.14,14.67,3.68,3.66,7632.07,6.7,-9.26,52.51,2520.21,6.24,-3.02,17.34,126.76,65.03,36.42,0.87,155.64,4.44,-22.08,1.07,131.82,4.25,-21.51,0.91,0.02,0.0,-60.0,0.0,0.61,0.0,-26.51,0.0,13.02,3.5,-17.33,0.09,5.73,9.98,-42.99,0.04,4.46,7.47,-12.89,0.03,1574.54,6.13,-9.1,10.83,1221.38,2.21,-15.72,8.4,3.6,8.11,18.03,0.02,154.52,23.31,28.34,1.06,195.05,21.94,22.17,1.34,28.44,14.13,18.75,0.2,475.57,8.51,15.18,3.27,418.27,8.83,17.24,2.88,57.3,6.17,2.05,0.39,1020.11,8.63,-21.65,7.02,508.25,1.35,-17.36,3.5,3.19,4.25,-5.9,0.02,416.46,-3.57,-17.79,2.87,286.85,18.2,-19.77,1.97,106.63,4.03,11.72,0.73,409.41,5.62,-12.98,2.82,14535.42,4.45,-9.41,179.91,-5.39,-4.32,14715.33,4.32,-9.35,1955.77,-11.4,10.2,13.46,12579.65,7.44,-11.85,86.54
2013,Q2,2013Q2,3241.18,2.57,12.74,21.47,2881.45,2.03,14.93,19.09,239.58,6.92,-4.49,1.59,39.18,2.83,13.76,0.26,80.96,9.75,-1.68,0.54,3831.45,0.89,-4.89,25.38,1664.98,-16.14,-15.74,11.03,1646.66,-16.42,-15.81,10.91,1.63,22.56,-5.23,0.01,1.11,20.65,8.82,0.01,15.58,20.4,-10.36,0.1,1433.79,22.65,0.38,9.5,86.33,53.37,-1.02,0.57,92.92,36.87,3.44,0.62,722.94,13.08,2.09,4.79,268.43,34.32,-3.89,1.78,42.31,9.24,0.5,0.28,10.78,44.7,-1.91,0.07,24.12,53.05,25.1,0.16,36.19,33.44,-1.15,0.24,34.54,29.31,2.49,0.23,1.17,2.63,3.54,0.01,34.39,11.19,0.09,0.23,11.08,25.48,0.36,0.07,68.58,39.85,-8.23,0.45,84.36,11.66,9.09,0.56,19.97,49.36,35.67,0.13,628.36,13.37,18.08,4.16,8024.14,8.95,5.14,53.15,2565.52,5.59,1.8,16.99,101.61,73.4,-19.84,0.67,183.61,3.59,17.97,1.22,155.2,1.92,17.74,1.03,0.05,0.0,150.0,0.0,1.16,2.65,90.16,0.01,12.18,9.43,-6.45,0.08,9.93,20.07,73.3,0.07,5.08,15.72,13.9,0.03,1758.52,9.23,11.68,11.65,1401.4,5.3,14.74,9.28,3.85,14.93,6.94,0.03,165.08,24.81,6.83,1.09,188.2,31.2,-3.51,1.25,30.39,15.51,6.86,0.2,483.74,8.82,1.72,3.2,414.15,8.81,-0.99,2.74,69.59,8.89,21.45,0.46,1192.29,15.86,16.88,7.9,519.52,3.14,2.22,3.44,3.54,2.91,10.97,0.02,464.79,0.33,11.6,3.08,256.1,10.82,-10.72,1.7,112.14,9.89,5.17,0.74,352.37,23.06,-13.93,2.33,15096.76,5.4,3.86,165.55,-8.74,-7.98,15262.31,5.23,3.72,1646.66,-16.42,-15.81,10.91,13450.1,8.88,6.92,89.09
2013,Q3,2013Q3,4456.11,3.44,37.48,27.08,4102.29,3.27,42.37,24.93,246.42,5.13,2.85,1.5,37.63,3.21,-3.96,0.23,69.77,7.55,-13.82,0.42,4012.72,-0.1,4.73,24.39,1914.65,-14.47,15.0,11.64,1894.18,-14.72,15.03,11.51,0.68,19.3,-58.28,0.0,0.75,15.38,-32.43,0.0,19.04,15.96,22.21,0.12,1481.92,18.95,3.36,9.01,85.13,53.0,-1.39,0.52,96.48,41.09,3.83,0.59,758.93,6.4,4.98,4.61,271.1,34.39,0.99,1.65,43.2,8.49,2.1,0.26,11.1,49.6,2.97,0.07,24.54,62.73,1.74,0.15,37.37,29.85,3.26,0.23,35.04,30.41,1.45,0.21,1.21,6.14,3.42,0.01,35.29,13.44,2.62,0.21,11.31,31.36,2.08,0.07,71.22,48.28,3.85,0.43,77.07,24.13,-8.64,0.47,18.11,46.05,-9.31,0.11,520.97,13.78,-17.09,3.17,7985.54,9.08,-0.48,48.53,2618.69,6.75,2.07,15.91,143.86,74.1,41.58,0.87,191.7,3.59,4.41,1.17,158.25,1.98,1.97,0.96,0.03,0.0,-40.0,0.0,1.28,8.47,10.34,0.01,15.88,8.4,30.38,0.1,11.7,18.66,17.82,0.07,4.56,9.35,-10.24,0.03,1545.84,7.15,-12.09,9.39,1245.99,3.7,-11.09,7.57,3.3,13.79,-14.29,0.02,141.65,24.34,-14.19,0.86,154.9,24.54,-17.69,0.94,26.07,15.05,-14.22,0.16,429.15,9.43,-11.28,2.61,374.26,10.08,-9.63,2.27,54.89,5.21,-21.12,0.33,1258.41,13.39,5.55,7.65,590.17,3.56,13.6,3.59,3.48,0.0,-1.69,0.02,436.43,-0.13,-6.1,2.65,334.79,21.92,30.73,2.03,102.44,13.44,-8.65,0.62,304.49,18.45,-13.59,1.85,16454.37,5.17,8.99,192.42,6.57,16.23,16646.8,5.19,9.07,1894.18,-14.72,15.03,11.51,14560.19,8.46,8.25,88.49
2013,Q4,2013Q4,4178.39,3.02,-6.23,24.39,3756.82,2.65,-8.42,21.93,294.1,5.59,19.35,1.72,43.06,7.38,14.43,0.25,84.41,9.0,20.98,0.49,3809.78,6.44,-5.06,22.24,1632.63,-9.05,-14.73,9.53,1608.67,-9.36,-15.07,9.39,1.47,19.51,116.18,0.01,0.45,12.5,-40.0,0.0,22.04,16.99,15.76,0.13,1482.23,24.59,0.02,8.65,86.03,53.79,1.06,0.5,97.2,41.71,0.75,0.57,748.58,15.98,-1.36,4.37,277.57,34.46,2.39,1.62,43.7,12.25,1.16,0.26,11.15,49.66,0.45,0.07,24.69,17.35,0.61,0.14,38.04,42.53,1.79,0.22,35.24,31.35,0.57,0.21,1.24,8.77,2.48,0.01,37.07,18.21,5.04,0.22,10.98,30.56,-2.92,0.06,70.72,37.61,-0.7,0.41,90.0,25.7,16.78,0.53,14.01,45.79,-22.64,0.08,590.91,15.13,13.42,3.45,9143.99,8.72,14.51,53.37,2803.48,7.88,7.06,16.36,168.4,81.23,17.06,0.98,207.12,3.69,8.04,1.21,170.86,1.73,7.97,1.0,0.06,20.0,100.0,0.0,0.87,4.82,-32.03,0.01,18.06,14.67,13.73,0.11,11.78,17.21,0.68,0.07,5.5,7.42,20.61,0.03,1904.17,9.92,23.18,11.11,1551.89,7.09,24.55,9.06,3.49,14.43,5.76,0.02,149.63,24.28,5.63,0.87,199.17,24.75,28.58,1.16,27.54,14.99,5.64,0.16,445.18,7.82,3.74,2.6,385.45,8.04,2.99,2.25,59.73,6.38,8.82,0.35,1433.83,10.13,13.94,8.37,647.17,5.22,9.66,3.78,3.51,3.54,0.86,0.02,511.16,0.9,17.12,2.98,400.67,12.07,19.68,2.34,106.5,11.59,3.96,0.62,485.25,3.14,59.36,2.83,17132.16,6.77,4.12,186.24,-0.96,-3.21,17318.41,6.68,4.03,1608.67,-9.36,-15.07,9.39,15523.49,8.78,6.62,90.61
2014,Q1,2014Q1,3033.97,5.53,-27.39,19.65,2643.11,5.42,-29.65,17.12,264.91,5.61,-9.93,1.72,36.69,6.53,-14.79,0.24,89.25,8.39,5.73,0.58,4223.47,4.84,10.86,27.36,1849.63,-6.39,13.29,11.98,1826.67,-6.6,13.55,11.83,2.0,16.28,36.05,0.01,1.13,10.78,151.11,0.01,19.84,14.15,-9.98,0.13,1648.57,15.41,11.22,10.68,73.94,-15.23,-14.05,0.48,117.34,30.62,20.72,0.76,748.29,5.67,-0.04,4.85,375.61,34.49,35.32,2.43,46.84,11.26,7.19,0.3,11.88,8.1,6.55,0.08,27.31,41.65,10.61,0.18,49.68,35.7,30.6,0.32,43.93,30.36,24.66,0.28,1.2,6.19,-3.23,0.01,38.78,12.86,4.61,0.25,14.41,30.53,31.24,0.09,99.36,32.96,40.5,0.64,80.22,3.74,-10.87,0.52,17.75,20.58,26.7,0.11,627.29,17.88,6.16,4.06,8181.24,7.2,-10.53,52.99,2678.51,6.28,-4.46,17.35,156.26,23.27,-7.21,1.01,160.21,2.94,-22.65,1.04,135.02,2.43,-20.98,0.87,0.02,0.0,-66.67,0.0,0.67,9.84,-22.99,0.0,13.57,4.22,-24.86,0.09,6.06,5.76,-48.56,0.04,4.87,9.19,-11.45,0.03,1681.21,6.77,-11.71,10.89,1276.13,4.48,-17.77,8.27,3.99,10.83,14.33,0.03,184.08,19.13,23.02,1.19,217.0,11.25,8.95,1.41,32.85,15.51,19.28,0.21,517.77,8.87,16.31,3.35,457.46,9.37,18.68,2.96,60.31,5.25,0.97,0.39,1052.42,3.17,-26.6,6.82,538.01,5.86,-16.87,3.48,3.14,-1.57,-10.54,0.02,445.39,6.95,-12.87,2.88,307.2,7.09,-23.33,1.99,109.0,2.22,2.35,0.71,499.26,21.95,2.89,3.23,15438.68,6.21,-9.88,162.37,-9.75,-12.82,15601.05,6.02,-9.92,1826.67,-6.6,13.55,11.83,13612.01,8.21,-12.31,88.17
2014,Q2,2014Q2,3360.45,3.68,10.76,20.89,2983.93,3.56,12.89,18.55,250.46,4.54,-5.45,1.56,41.16,5.05,12.18,0.26,84.91,4.88,-4.86,0.53,4175.0,8.97,-1.15,25.96,1753.53,5.32,-5.2,10.9,1731.38,5.14,-5.22,10.76,1.95,19.63,-2.5,0.01,1.32,18.92,16.81,0.01,18.88,21.18,-4.84,0.12,1634.73,14.01,-0.84,10.16,80.5,-6.75,8.87,0.5,119.05,28.12,1.46,0.74,760.29,5.17,1.6,4.73,346.81,29.2,-7.67,2.16,48.03,13.52,2.54,0.3,12.31,14.19,3.62,0.08,33.41,38.52,22.34,0.21,48.75,34.71,-1.87,0.3,44.46,28.72,1.21,0.28,1.22,4.27,1.67,0.01,39.52,14.92,1.91,0.25,13.69,23.56,-5.0,0.09,86.68,26.39,-12.76,0.54,67.01,-20.57,-16.47,0.42,24.17,21.03,36.17,0.15,695.57,10.7,10.88,4.32,8549.17,6.54,4.5,53.15,2697.76,5.15,0.72,16.77,125.86,23.87,-19.45,0.78,190.84,3.94,19.12,1.19,160.47,3.4,18.85,1.0,0.06,20.0,200.0,0.0,1.24,6.9,85.07,0.01,12.58,3.28,-7.3,0.08,10.97,10.47,81.02,0.07,5.53,8.86,13.55,0.03,1898.29,7.95,12.91,11.8,1487.62,6.15,16.57,9.25,4.31,11.95,8.02,0.03,198.64,20.33,7.91,1.23,207.72,10.37,-4.28,1.29,34.48,13.46,4.96,0.21,517.58,7.0,-0.04,3.22,442.6,6.87,-3.25,2.75,74.98,7.75,24.32,0.47,1251.3,4.95,18.9,7.78,553.52,6.54,2.88,3.44,3.54,0.0,12.74,0.02,470.24,1.17,5.58,2.92,274.9,7.34,-10.51,1.71,119.84,6.87,9.94,0.75,411.03,16.65,-17.67,2.56,16084.62,6.54,4.18,164.74,-0.49,1.46,16249.37,6.47,4.16,1731.38,5.14,-5.22,10.76,14353.24,6.71,5.45,89.24
2014,Q3,2014Q3,4655.32,4.47,38.53,26.63,4281.85,4.38,43.5,24.5,260.49,5.71,4.0,1.49,38.52,2.37,-6.41,0.22,74.46,6.72,-12.31,0.43,4230.77,5.43,1.34,24.2,1848.97,-3.43,5.44,10.58,1826.08,-3.6,5.47,10.45,0.82,20.59,-57.95,0.0,0.89,18.67,-32.58,0.01,21.17,11.19,12.13,0.12,1718.99,16.0,5.15,9.83,92.55,8.72,14.97,0.53,123.58,28.09,3.81,0.71,808.19,6.49,6.3,4.62,353.01,30.21,1.79,2.02,48.67,12.66,1.33,0.28,12.91,16.31,4.87,0.07,34.24,39.53,2.48,0.2,51.25,37.14,5.13,0.29,45.93,31.08,3.31,0.26,1.32,9.09,8.2,0.01,41.04,16.29,3.85,0.23,14.02,23.96,2.41,0.08,92.28,29.57,6.46,0.53,60.45,-21.56,-9.79,0.35,22.46,24.02,-7.07,0.13,579.91,11.31,-16.63,3.32,8593.04,7.61,0.51,49.16,2796.9,6.81,3.67,16.0,169.95,18.14,35.03,0.97,199.76,4.2,4.67,1.14,164.18,3.75,2.31,0.94,0.03,0.0,-50.0,0.0,1.38,7.81,11.29,0.01,16.14,1.64,28.3,0.09,13.13,12.22,19.69,0.08,4.89,7.24,-11.57,0.03,1674.17,8.3,-11.81,9.58,1323.81,6.25,-11.01,7.57,3.65,10.61,-15.31,0.02,171.47,21.05,-13.68,0.98,175.24,13.13,-15.64,1.0,30.02,15.15,-12.94,0.17,465.89,8.56,-9.99,2.67,406.65,8.65,-8.12,2.33,59.23,7.91,-21.01,0.34,1332.69,5.9,6.5,7.62,631.1,6.94,14.02,3.61,3.66,5.17,3.39,0.02,441.97,1.27,-6.01,2.53,364.18,8.78,32.48,2.08,119.12,16.28,-0.6,0.68,363.62,19.42,-11.53,2.08,17479.13,6.23,8.67,228.41,18.7,38.65,17707.53,6.37,8.97,1826.08,-3.6,5.47,10.45,15653.05,7.51,9.06,89.55
2014,Q4,2014Q4,4330.65,3.64,-6.97,23.86,3884.56,3.4,-9.28,21.4,310.98,5.74,19.38,1.71,44.97,4.44,16.74,0.25,90.13,6.78,21.04,0.5,4112.92,7.96,-2.79,22.66,1654.9,1.36,-10.5,9.12,1627.68,1.18,-10.86,8.97,1.81,23.13,120.73,0.01,0.54,20.0,-39.33,0.0,24.86,12.79,17.43,0.14,1681.93,13.47,-2.16,9.27,64.39,-25.15,-30.43,0.35,128.31,32.01,3.83,0.71,787.23,5.16,-2.59,4.34,362.91,30.75,2.8,2.0,49.53,13.34,1.77,0.27,13.14,17.85,1.78,0.07,32.82,32.93,-4.15,0.18,49.29,29.57,-3.82,0.27,46.05,30.68,0.26,0.25,1.32,6.45,0.0,0.01,43.77,18.07,6.65,0.24,13.64,24.23,-2.71,0.08,89.52,26.58,-2.99,0.49,92.53,2.81,53.07,0.51,17.86,27.48,-20.48,0.1,665.7,12.66,14.79,3.67,9706.8,6.15,12.96,53.48,2952.62,5.32,5.57,16.27,187.64,11.43,10.41,1.03,219.88,6.16,10.07,1.21,179.63,5.13,9.41,0.99,0.06,0.0,100.0,0.0,0.97,11.49,-29.71,0.01,18.57,2.82,15.06,0.1,14.54,23.43,10.74,0.08,6.1,10.91,24.74,0.03,2003.39,5.21,19.66,11.04,1590.31,2.48,20.13,8.76,4.1,17.48,12.33,0.02,181.57,21.35,5.89,1.0,227.41,14.18,29.77,1.25,31.84,15.61,6.06,0.18,481.43,8.14,3.34,2.65,417.07,8.2,2.56,2.3,64.37,7.77,8.68,0.35,1519.31,5.96,14.0,8.37,667.81,3.19,5.82,3.68,3.63,3.42,-0.82,0.02,517.34,1.21,17.05,2.85,445.68,11.23,22.38,2.46,124.67,17.06,4.66,0.69,551.54,13.66,51.68,3.04,18150.36,5.94,3.84,269.15,44.52,17.84,18419.51,6.36,4.02,1627.68,1.18,-10.86,8.97,16522.68,6.44,5.56,91.03
